35.758053,-83.9666429,P
35.7422276,-83.9730873,P
35.759615,-83.9696121,P
35.7441601,-83.9723068,P
35.7440447,-83.9722317,P
35.743951,-83.9721753,P
35.743768,-83.972063,P
35.743567,-83.971984,P
35.743476,-83.9720196,P
35.7433322,-83.9720948,P
35.7432712,-83.9722129,P
35.743217,-83.972397,P
35.7431753,-83.9725457,P
35.7431651,-83.9727847,P
35.7430664,-83.9728712,P
35.7429313,-83.9729645,P
35.7427657,-83.9729752,P
35.7425566,-83.9729967,P
35.742363,-83.972985,P
35.744272,-83.972358,P
35.7443039,-83.9723364,P
35.7443214,-83.9725967,P
35.7444368,-83.9722666,P
35.7446111,-83.972186,P
35.744853,-83.9721001,P
35.745144,-83.972016,P
35.7454216,-83.9719928,P
35.7457114,-83.9719256,P
35.750853,-83.96289,P
35.7462865,-83.9718647,P
35.7463827,-83.9719751,P
35.746554,-83.972206,P
35.746688,-83.972325,P
35.7469119,-83.9723713,P
35.7471319,-83.9723417,P
35.7472626,-83.9723337,P
35.747356,-83.972181,P
35.7475502,-83.97228,P
35.7477659,-83.9723041,P
35.748152,-83.972101,P
35.748405,-83.971938,P
35.7485589,-83.9717538,P
35.748636,-83.971664,P
35.7486853,-83.971576,P
35.7535698,-83.9709621,P
35.7679869,-83.9825001,P
35.7583279,-83.9669214,P
35.7344792,-83.9805227,P
35.7458498,-83.9556373,P
35.759629,-83.9469068,P
35.7476397,-83.9556678,P
35.7678997,-83.9823678,P
35.7335921,-83.9784212,P
35.7475268,-83.9555787,P
35.7311647,-83.9821617,P
35.731131,-83.9821431,P
35.730948,-83.9821716,P
35.7515887,-83.9632758,P
35.7517062,-83.9640214,P
35.7524547,-83.9706977,P
35.751729,-83.9642049,P
35.751654,-83.9637425,P
35.7516148,-83.9634903,P
35.7476404,-83.9595169,P
35.7643054,-83.9822277,P
35.7452348,-83.9571283,P
35.7475356,-83.959347,P
35.768075,-83.9828048,P
35.767424,-83.9817707,P
35.7492418,-83.9548919,P
35.7472914,-83.9587241,P
35.7472052,-83.9584958,P
35.7572998,-83.9671702,P
35.7471607,-83.9584021,P
35.7524681,-83.9624496,P
35.746984,-83.9577969,P
35.7357012,-83.9805456,P
35.7357861,-83.9804718,P
35.735836,-83.9805017,P
35.7356478,-83.9804544,P
35.7356331,-83.9804293,P
35.7336256,-83.980825,P
35.7336711,-83.9808017,P
35.7468706,-83.9574872,P
35.7690431,-83.9828208,P
35.7705862,-83.982703,P
35.759943,-83.970611,P
35.7517672,-83.9642627,P
35.7451351,-83.9601429,P
35.7478702,-83.9599522,P
35.7466117,-83.9551298,P
35.7595701,-83.9689105,P
35.7454184,-83.9614574,P
35.753095,-83.9616343,P
35.7568467,-83.9677501,P
35.7461284,-83.9624846,P
35.7453578,-83.9613811,P
35.7693975,-83.9827444,P
35.7631866,-83.9677578,P
35.7452867,-83.9611702,P
35.7454288,-83.9564348,P
35.7456818,-83.9618877,P
35.7452252,-83.9610739,P
35.7456155,-83.9617727,P
35.7766558,-83.9865975,P
35.7574961,-83.9707675,P
35.7458143,-83.961997,P
35.7574484,-83.9753619,P
35.7467712,-83.9557428,P
35.7527273,-83.9620417,P
35.7675028,-83.970172,P
35.7460842,-83.9624083,P
35.7451629,-83.9609851,P
35.7580342,-83.9760686,P
35.746246,-83.9624781,P
35.7451164,-83.9608852,P
35.7460102,-83.9622989,P
35.7347341,-83.9698617,P
35.7549666,-83.9702618,P
35.7593068,-83.978551,P
35.764891,-83.9693451,P
35.7604497,-83.9690372,P
35.7529034,-83.9619615,P
35.7347794,-83.9698746,P
35.7673521,-83.9702459,P
35.760242,-83.9800579,P
35.7523351,-83.9708121,P
35.7523443,-83.9707645,P
35.7525408,-83.9706368,P
35.7524023,-83.9705873,P
35.7522746,-83.9637315,P
35.7524877,-83.9706245,P
35.7589024,-83.9773145,P
35.7527139,-83.9704696,P
35.7528238,-83.9703051,P
35.7529229,-83.9701281,P
35.7529509,-83.970075,P
35.7531101,-83.9702116,P
35.7536212,-83.9708407,P
35.7536778,-83.9707401,P
35.75373,-83.9706342,P
35.7537866,-83.9705497,P
35.7538323,-83.9704759,P
35.7537594,-83.9704773,P
35.7536647,-83.9704706,P
35.7535657,-83.9704464,P
35.753508,-83.9704196,P
35.7594541,-83.9468062,P
35.7460344,-83.9563243,P
35.7715488,-83.9828238,P
35.7701181,-83.9825969,P
35.7605373,-83.9689346,P
35.7582847,-83.9677379,P
35.7583003,-83.9675414,P
35.7583261,-83.9680055,P
35.7583339,-83.9674885,P
35.7543594,-83.9718533,P
35.758508,-83.967455,P
35.7458174,-83.9554584,P
35.758832,-83.9685107,P
35.7606162,-83.9688674,P
35.7589016,-83.968527,P
35.7526708,-83.9621329,P
35.7577289,-83.9712512,P
35.7590507,-83.9685584,P
35.7592872,-83.968527,P
35.7716886,-83.9828211,P
35.7594286,-83.9685257,P
35.7594927,-83.9685747,P
35.7595778,-83.9686755,P
35.7596187,-83.9687204,P
35.754824,-83.9701402,P
35.7590763,-83.9706066,P
35.7476174,-83.9556176,P
35.7527545,-83.9565248,P
35.7518255,-83.9630548,P
35.7541304,-83.9699919,P
35.7519039,-83.9629994,P
35.7607613,-83.9685648,P
35.7582642,-83.9673923,P
35.7535537,-83.971047,P
35.7551332,-83.9702047,P
35.7575355,-83.9754172,P
35.7679908,-83.9832541,P
35.7803905,-83.9850527,P
35.7737029,-83.9842668,P
35.7796467,-83.9852968,P
35.7794418,-83.9855074,P
35.7777666,-83.9856938,P
35.7764871,-83.9867988,P
35.7766482,-83.9865579,P
35.7771573,-83.9859834,P
35.7748332,-83.9851542,P
35.7800467,-83.9851359,P
35.7751416,-83.9852645,P
35.7778885,-83.9857689,P
35.7750297,-83.9851941,P
35.7737932,-83.9845051,P
35.7521895,-83.9633348,P
35.7762725,-83.9868989,P
35.7761252,-83.9868402,P
35.7792376,-83.9856079,P
35.7769136,-83.9860156,P
35.7805297,-83.9848918,P
35.7518543,-83.9629324,P
35.7758674,-83.9865912,P
35.7354205,-83.9689969,P
35.7354414,-83.9690741,P
35.7354414,-83.9691599,P
35.7353718,-83.96922,P
35.7352742,-83.9693058,P
35.7809083,-83.9847711,P
35.7810607,-83.9847309,P
35.7776361,-83.9857152,P
35.7754901,-83.9859316,P
35.7788808,-83.9858011,P
35.7346542,-83.9698037,P
35.7752921,-83.9855772,P
35.7741158,-83.9849672,P
35.7806255,-83.9847523,P
35.7786022,-83.9859513,P
35.7743147,-83.9850958,P
35.7549553,-83.9699757,P
35.7505748,-83.9552112,P
35.748903,-83.9554429,P
35.7561932,-83.9687057,P
35.7582016,-83.9724918,P
35.7548816,-83.970345,P
35.7581689,-83.9668307,P
35.7579853,-83.9668052,P
35.7578792,-83.9669072,P
35.7576265,-83.9671058,P
35.765235,-83.9818076,P
35.7574392,-83.9671327,P
35.7353578,-83.9689282,P
35.7595935,-83.9468997,P
35.7351488,-83.9694174,P
35.7569643,-83.9675729,P
35.7350492,-83.9695479,P
35.7349607,-83.9696681,P
35.7349001,-83.9697651,P
35.7348103,-83.9698681,P
35.7489031,-83.9554333,P
35.73935,-83.9762065,P
35.7396765,-83.9757532,P
35.739479,-83.9759351,P
35.7393892,-83.9760858,P
35.7394267,-83.9759887,P
35.7392847,-83.9763943,P
35.7392019,-83.9764855,P
35.7391132,-83.9765493,P
35.7389499,-83.9766298,P
35.7388585,-83.9766915,P
35.7388128,-83.9767934,P
35.7388209,-83.9767296,P
35.7387992,-83.9768637,P
35.738736,-83.9769736,P
35.7385537,-83.977126,P
35.7384269,-83.9771909,P
35.7382135,-83.9771936,P
35.738109,-83.9772982,P
35.737998,-83.9774511,P
35.7378956,-83.9776415,P
35.7381678,-83.9772043,P
35.7378129,-83.9777783,P
35.7379392,-83.9775718,P
35.7378657,-83.9779548,P
35.7378129,-83.977848,P
35.737857,-83.9779843,P
35.7383969,-83.9773433,P
35.7378283,-83.9780209,P
35.7383599,-83.9772842,P
35.7378412,-83.977899,P
35.7384465,-83.9774162,P
35.7385009,-83.9774967,P
35.7386664,-83.9777461,P
35.7388558,-83.978017,P
35.7389115,-83.978098,P
35.7389676,-83.9781636,P
35.7584378,-83.9721195,P
35.739026,-83.9782198,P
35.7386555,-83.9770514,P
35.7385923,-83.9776388,P
35.73876,-83.9778829,P
35.7399928,-83.9755247,P
35.7399645,-83.9754898,P
35.7399334,-83.9754636,P
35.7398529,-83.9755521,P
35.7397527,-83.9756674,P
35.7383398,-83.9772204,P
35.7395878,-83.9758332,P
35.7601604,-83.9691743,P
35.7596289,-83.9689155,P
35.758769,-83.9684772,P
35.7452425,-83.9561942,P
35.7585961,-83.9683382,P
35.7583105,-83.9674508,P
35.758402,-83.968134,P
35.7583062,-83.9678736,P
35.7582866,-83.9676051,P
35.7583539,-83.9759198,P
35.7584409,-83.9761022,P
35.7584139,-83.9674696,P
35.7518073,-83.9628595,P
35.7585278,-83.9674345,P
35.7577793,-83.9755765,P
35.7611935,-83.9679949,P
35.7585185,-83.9673827,P
35.7584739,-83.967133,P
35.7584353,-83.9670014,P
35.7589144,-83.9716712,P
35.7596163,-83.9791706,P
35.758084,-83.9757374,P
35.7638557,-83.9683347,P
35.758439,-83.9764572,P
35.7570041,-83.9678991,P
35.7597806,-83.9797043,P
35.7548765,-83.9700678,P
35.7584932,-83.9762417,P
35.7577637,-83.9755622,P
35.7381418,-83.977067,P
35.7586151,-83.9766172,P
35.7587457,-83.9767674,P
35.759761,-83.9797862,P
35.7571378,-83.9678575,P
35.7599852,-83.9798385,P
35.7570914,-83.9751259,P
35.7570044,-83.97504,P
35.758824,-83.9769176,P
35.7544002,-83.9702849,P
35.7565766,-83.9682172,P
35.7566213,-83.9748791,P
35.7568651,-83.9750078,P
35.7595118,-83.9789453,P
35.760303,-83.9801806,P
35.7598448,-83.9798292,P
35.7597382,-83.9794067,P
35.7598132,-83.9795421,P
35.7567432,-83.9749649,P
35.7474824,-83.9555388,P
35.7589807,-83.9777544,P
35.7591287,-83.9780656,P
35.7618311,-83.9676623,P
35.7563151,-83.96855,P
35.7455366,-83.9555167,P
35.7629583,-83.9675419,P
35.775947,-83.9866987,P
35.7739074,-83.9847076,P
35.7576936,-83.9711972,P
35.758104,-83.9673491,P
35.7467942,-83.9555461,P
35.7450641,-83.9608576,P
35.7481924,-83.9556347,P
35.762157,-83.967549,P
35.752307,-83.9634367,P
35.7453498,-83.956245,P
35.7531342,-83.9644879,P
35.7532541,-83.9643591,P
35.7527903,-83.9648151,P
35.7533673,-83.9642518,P
35.7324025,-83.9832125,P
35.7450811,-83.9575431,P
35.7575458,-83.9707201,P
35.7594329,-83.9706856,P
35.7593168,-83.9706006,P
35.7529161,-83.9556347,P
35.7488738,-83.9551618,P
35.7587623,-83.9705041,P
35.7283421,-83.9841508,P
35.7287511,-83.9841951,P
35.7566345,-83.9706908,P
35.7557096,-83.9743484,P
35.7499646,-83.9541264,P
35.7382425,-83.976754,P
35.7765682,-83.9867205,P
35.7500336,-83.9542078,P
35.7325216,-83.9831756,P
35.7486635,-83.9545653,P
35.7605139,-83.9477666,P
35.7485198,-83.9546998,P
35.7663963,-83.9705158,P
35.748682,-83.9606815,P
35.7626969,-83.9675632,P
35.7481147,-83.9599119,P
35.7481521,-83.9596971,P
35.7509284,-83.9564651,P
35.7482612,-83.9594539,P
35.7487777,-83.9607352,P
35.7482329,-83.9595321,P
35.7484991,-83.9603275,P
35.7484438,-83.960392,P
35.7505105,-83.9562076,P
35.74883,-83.9608532,P
35.7507804,-83.9564866,P
35.7485514,-83.9606064,P
35.75112,-83.9564115,P
35.7485514,-83.9600271,P
35.7484295,-83.9598554,P
35.7513028,-83.9564222,P
35.7484295,-83.9597052,P
35.7504147,-83.9560789,P
35.748473,-83.9596194,P
35.7514335,-83.9563364,P
35.7484382,-83.9594584,P
35.7513203,-83.9552849,P
35.7493089,-83.9559823,P
35.7512158,-83.9553815,P
35.7462526,-83.9623981,P
35.7462613,-83.9626127,P
35.7511026,-83.9553815,P
35.7509633,-83.9553278,P
35.7490638,-83.9556744,P
35.7508501,-83.9554029,P
35.7492131,-83.9558428,P
35.7507195,-83.9554459,P
35.7519036,-83.9546519,P
35.7596864,-83.9687808,P
35.7505889,-83.9554459,P
35.7517469,-83.9546841,P
35.7516076,-83.9564115,P
35.748473,-83.959201,P
35.7505627,-83.9555853,P
35.7515989,-83.9547485,P
35.7486994,-83.9558643,P
35.7496049,-83.9560467,P
35.7488909,-83.9555424,P
35.7504395,-83.9556315,P
35.7487342,-83.9560574,P
35.7488213,-83.9562076,P
35.7503538,-83.9559394,P
35.7515292,-83.954845,P
35.7518079,-83.9563685,P
35.7487516,-83.9555317,P
35.7485601,-83.9590722,P
35.7488735,-83.9564007,P
35.7503015,-83.955639,P
35.7514944,-83.9550489,P
35.7494656,-83.9560467,P
35.7486894,-83.9589452,P
35.7488909,-83.9566368,P
35.7519559,-83.9562612,P
35.7486384,-83.9556604,P
35.7514335,-83.9551991,P
35.752339,-83.9551884,P
35.7502145,-83.9557785,P
35.7497617,-83.9570337,P
35.7499881,-83.9557999,P
35.75011,-83.9568406,P
35.7502667,-83.9567011,P
35.7522084,-83.9548343,P
35.7766752,-83.9866433,P
35.7498662,-83.9559287,P
35.7538826,-83.9698639,P
35.7479859,-83.9602276,P
35.7480569,-83.9600344,P
35.7479941,-83.9603919,P
35.7489151,-83.9568372,P
35.7520517,-83.9546841,P
35.7489169,-83.9571258,P
35.7489343,-83.9572415,P
35.7489251,-83.9574154,P
35.7542151,-83.9713773,P
35.7506396,-83.9549662,P
35.7483859,-83.9592868,P
35.7504395,-83.9565541,P
35.7451889,-83.9572003,P
35.7506324,-83.9564544,P
35.7461829,-83.9618188,P
35.7462003,-83.9619797,P
35.7462613,-83.9628166,P
35.7605403,-83.9478124,P
35.7665073,-83.9813511,P
35.7462439,-83.9621728,P
35.7503102,-83.9558536,P
35.7486853,-83.958429,P
35.7487009,-83.9586254,P
35.7520691,-83.9561003,P
35.7487384,-83.9581287,P
35.748682,-83.9582568,P
35.7521474,-83.9559179,P
35.7488207,-83.9579377,P
35.752405,-83.9635063,P
35.75011,-83.9557785,P
35.7680684,-83.982663,P
35.7489432,-83.9577526,P
35.752191,-83.9557355,P
35.7489348,-83.9575668,P
35.7523042,-83.9555317,P
35.749126,-83.9575809,P
35.7492741,-83.9574629,P
35.7523912,-83.9553708,P
35.7495962,-83.9571625,P
35.7494047,-83.9573449,P
35.7270623,-83.988445,P
35.7499358,-83.9569372,P
35.749743,-83.9560499,P
35.7523203,-83.954977,P
35.7505802,-83.9563364,P
35.7479411,-83.9609923,P
35.7485427,-83.9601665,P
35.7479854,-83.9606708,P
35.7717704,-83.9828107,P
35.7685502,-83.9831496,P
35.7709695,-83.9827433,P
35.7579951,-83.9665452,P
35.7678519,-83.9822605,P
35.7681827,-83.9835802,P
35.7681044,-83.9835051,P
35.7536705,-83.9693839,P
35.7675646,-83.9819172,P
35.7464633,-83.9631998,P
35.7467491,-83.9633782,P
35.7735276,-83.9838821,P
35.7462542,-83.9629399,P
35.7475111,-83.9638289,P
35.7722044,-83.9828522,P
35.7676489,-83.982019,P
35.7734206,-83.9836522,P
35.7680182,-83.9834181,P
35.758057,-83.9715731,P
35.7483499,-83.9603451,P
35.7726919,-83.9828935,P
35.7480655,-83.9601787,P
35.7711773,-83.9827786,P
35.7477596,-83.9597257,P
35.738056,-83.9770548,P
35.7728673,-83.9830008,P
35.747379,-83.9589949,P
35.7683568,-83.9833871,P
35.7578578,-83.9712817,P
35.7689052,-83.9828803,P
35.7471894,-83.9582322,P
35.7470731,-83.9580959,P
35.7696211,-83.9825721,P
35.7469941,-83.9576694,P
35.7468964,-83.9575633,P
35.7687398,-83.9829901,P
35.7654079,-83.9698495,P
35.7488664,-83.9544451,P
35.745128,-83.9572927,P
35.7597354,-83.9468174,P
35.754241,-83.9714145,P
35.7488738,-83.9551618,P
35.7275785,-83.9870553,P
35.7517904,-83.9628902,P
35.7449559,-83.9604756,P
35.752481,-83.9645353,P
35.754714,-83.9703882,P
35.7659421,-83.9703078,P
35.7454955,-83.9615604,P
35.7542474,-83.9714392,P
35.7525242,-83.9650733,P
35.7527168,-83.9648889,P
35.7489666,-83.9609882,P
35.7541143,-83.9699759,P
35.7488992,-83.9548831,P
35.7520968,-83.9560357,P
35.738914,-83.9763474,P
35.7661388,-83.9705308,P
35.7459353,-83.9560076,P
35.7541749,-83.9714879,P
35.7455167,-83.9616152,P
35.7460934,-83.9562022,P
35.7488364,-83.9543834,P
35.7455651,-83.9616285,P
35.7608805,-83.968248,P
35.7412854,-83.9744738,P
35.742099,-83.9732296,P
35.7420713,-83.9732883,P
35.742136,-83.9734604,P
35.7421785,-83.9734996,P
35.7505694,-83.9551218,P
35.7719974,-83.9828206,P
35.7421889,-83.9735485,P
35.7662364,-83.9706334,P
35.7421687,-83.973141,P
35.7526118,-83.962219,P
35.7416163,-83.9741654,P
35.7525421,-83.962337,P
35.740617,-83.9753214,P
35.7558813,-83.9741598,P
35.7421736,-83.9735914,P
35.7523636,-83.9626374,P
35.7421192,-83.9736531,P
35.7527815,-83.9619883,P
35.7580586,-83.9667236,P
35.7511997,-83.9634045,P
35.7420604,-83.9737121,P
35.7420152,-83.9737625,P
35.7462805,-83.9630077,P
35.7419565,-83.9738242,P
35.7545646,-83.9709223,P
35.751876,-83.9632897,P
35.7418623,-83.9739186,P
35.7524857,-83.9646649,P
35.7417861,-83.973991,P
35.7417012,-83.9740769,P
35.7415102,-83.9742694,P
35.741397,-83.9743821,P
35.7412092,-83.9745516,P
35.7411373,-83.9746187,P
35.7663039,-83.9706299,P
35.7459208,-83.9621468,P
35.7410895,-83.9746643,P
35.7461588,-83.9565429,P
35.7410334,-83.9747201,P
35.7380379,-83.9770284,P
35.7495165,-83.9534816,P
35.740961,-83.9748091,P
35.7409066,-83.9749083,P
35.7408369,-83.975072,P
35.749346,-83.9532948,P
35.7407068,-83.9752619,P
35.7280974,-83.9855523,P
35.7407678,-83.9751868,P
35.7405169,-83.9753697,P
35.7404391,-83.9754147,P
35.7403694,-83.9754925,P
35.747003,-83.9635583,P
35.7402235,-83.975581,P
35.7401473,-83.9756025,P
35.7400798,-83.9755945,P
35.7400559,-83.9755784,P
35.7462598,-83.9628562,P
35.7535187,-83.971106,P
35.7535137,-83.9711352,P
35.7420675,-83.9733843,P
35.7420561,-83.9733553,P
35.745944,-83.9560452,P
35.7481608,-83.9548411,P
35.746983,-83.9554678,P
35.7524331,-83.9706023,P
35.7601375,-83.9799136,P
35.7530331,-83.9558706,P
35.7577947,-83.9713422,P
35.7461762,-83.962514,P
35.7531628,-83.9562774,P
35.7527641,-83.9639195,P
35.7532412,-83.9646598,P
35.7524899,-83.9635762,P
35.7529557,-83.9642092,P
35.7526596,-83.9637586,P
35.7643497,-83.968816,P
35.7459478,-83.9560674,P
35.752724,-83.9569282,P
35.7473617,-83.9548948,P
35.7484244,-83.9639329,P
35.7517802,-83.9630827,P
35.7520632,-83.9629003,P
35.7668323,-83.9704388,P
35.7606921,-83.9476101,P
35.7522852,-83.9627608,P
35.7535112,-83.9711268,P
35.7498612,-83.9541158,P
35.7379983,-83.9768983,P
35.7468915,-83.9550083,P
35.746839,-83.9550321,P
35.7526263,-83.9705873,P
35.7610025,-83.9681772,P
35.7467689,-83.9550765,P
35.7572691,-83.9679762,P
35.7518195,-83.9638872,P
35.7515962,-83.9644462,P
35.7744859,-83.9851312,P
35.7670764,-83.9703768,P
35.7465377,-83.9551425,P
35.7535119,-83.9711141,P
35.7463383,-83.9630437,P
35.7479794,-83.9556442,P
35.7464002,-83.9551993,P
35.7477803,-83.9557158,P
35.7462118,-83.9625727,P
35.7528273,-83.9650638,P
35.7520937,-83.9639489,P
35.7473513,-83.9554654,P
35.7462768,-83.9552393,P
35.7471869,-83.9554833,P
35.7471393,-83.9555057,P
35.7470576,-83.9554821,P
35.7584862,-83.9721911,P
35.7468323,-83.9554926,P
35.7461931,-83.9552925,P
35.7465677,-83.9559733,P
35.760542,-83.9478561,P
35.7464766,-83.9559097,P
35.7464394,-83.9558813,P
35.74617,-83.9560441,P
35.7521512,-83.9638801,P
35.7600656,-83.9691673,P
35.7460116,-83.9565819,P
35.7460389,-83.956695,P
35.7460753,-83.9568347,P
35.7515583,-83.9632381,P
35.7461379,-83.9563546,P
35.7488016,-83.9580425,P
35.7379587,-83.9769389,P
35.7519893,-83.9649547,P
35.7454669,-83.956304,P
35.7465752,-83.9575701,P
35.7515648,-83.9643995,P
35.7577679,-83.9756483,P
35.7520195,-83.9643635,P
35.7520632,-83.9646435,P
35.7520525,-83.964259,P
35.7517302,-83.9646543,P
35.7463757,-83.9631553,P
35.7511135,-83.9647197,P
35.7627113,-83.9674977,P
35.7521264,-83.9646302,P
35.7477548,-83.9639687,P
35.7517019,-83.9646034,P
35.7515191,-83.9648609,P
35.7516257,-83.9644901,P
35.7515342,-83.9632997,P
35.7565359,-83.9697937,P
35.756695,-83.9700237,P
35.7567266,-83.970023,P
35.7561522,-83.9701823,P
35.7564863,-83.9706638,P
35.7555895,-83.9717573,P
35.7558738,-83.9721891,P
35.7697504,-83.9825491,P
35.7545478,-83.9702865,P
35.7522679,-83.965349,P
35.7379224,-83.9765263,P
35.7519242,-83.9657078,P
35.751974,-83.9648206,P
35.7523527,-83.9631495,P
35.7651097,-83.9818528,P
35.7520698,-83.9650781,P
35.7269766,-83.989206,P
35.746325,-83.9574647,P
35.751403,-83.964981,P
35.7632067,-83.9676587,P
35.7484796,-83.954859,P
35.7381402,-83.9769776,P
35.7513408,-83.965048,P
35.7508994,-83.9643982,P
35.7514754,-83.964555,P
